match_id,season,round,home_team_id,away_team_id,home_elo_pre,away_elo_pre,prob_win,prob_draw,prob_loss,predicted_xg_home,predicted_xg_away,actual_home_goals,actual_away_goals,actual_outcome
,2023,102,St Patrick's FC,Normanhurst Eagles FC,1507.62,1519.96,0.43564,0.1673,0.39706,3.032,2.912,1,0,1
,2023,104,Epping Eastwood FC,St Patrick's FC,1507.47,1512.03,0.49048,0.15614,0.35338,3.532,3.079,1,1,0
,2023,105,West Pennant Hills Cherrybrook FC,St Patrick's FC,1615.67,1512.67,0.74872,0.11345,0.13783,4.271,2.086,1,0,1
,2024,1,Putney Rangers FC,West Pennant Hills Cherrybrook FC,1500.0,1594.77,0.35815,0.15171,0.49014,3.276,3.724,2,2,0
,2024,1,Macquarie Dragons FC,Eastwood St Andrews FC,1510.72,1487.55,0.53293,0.14838,0.31869,3.866,3.134,1,1,0
,2024,1,Epping Eastwood FC,North Ryde SC,1505.46,1500.0,0.50626,0.15064,0.3431,3.777,3.223,4,3,1
,2024,1,Normanhurst Eagles FC,Pennant Hills FC,1512.45,1478.51,0.5491,0.14672,0.30418,3.92,3.08,3,1,1
,2024,1,West Ryde Rovers FC,St Patrick's FC,1515.48,1507.9,0.50945,0.1504,0.34015,3.788,3.212,5,2,1
,2024,2,Eastwood St Andrews FC,West Ryde Rovers FC,1488.9,1523.06,0.32171,0.16578,0.51252,2.579,3.171,1,2,-1
,2024,2,Normanhurst Eagles FC,Epping Eastwood FC,1517.88,1510.97,0.54846,0.15527,0.29628,3.535,2.715,1,4,-1
,2024,2,West Pennant Hills Cherrybrook FC,North Ryde SC,1593.93,1494.49,0.68983,0.12999,0.18018,3.997,2.253,5,2,1
,2024,2,Pennant Hills FC,Macquarie Dragons FC,1473.07,1509.37,0.34647,0.18139,0.47214,2.319,2.681,4,2,1
,2024,2,St Patrick's FC,Putney Rangers FC,1500.32,1500.84,0.37901,0.16235,0.45865,2.997,3.253,3,4,-1
,2024,3,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,1521.25,1599.03,0.43174,0.15783,0.41043,3.361,3.291,2,1,1
,2024,3,Macquarie Dragons FC,Normanhurst Eagles FC,1502.54,1507.6,0.43272,0.1682,0.39908,2.995,2.891,6,5,1
,2024,3,North Ryde SC,St Patrick's FC,1489.39,1493.02,0.51529,0.14621,0.3385,3.989,3.372,2,4,-1
,2024,3,West Ryde Rovers FC,Pennant Hills FC,1529.82,1479.9,0.68701,0.12458,0.1884,4.35,2.563,3,2,1
,2024,3,Putney Rangers FC,Eastwood St Andrews FC,1508.14,1482.14,0.53286,0.16571,0.30143,3.161,2.449,1,1,0
,2024,4,Macquarie Dragons FC,Epping Eastwood FC,1507.98,1528.03,0.36181,0.15292,0.48527,3.25,3.666,1,1,0
,2024,4,St Patrick's FC,West Pennant Hills Cherrybrook FC,1500.79,1592.25,0.29049,0.14931,0.5602,2.867,3.771,2,4,-1
,2024,4,Normanhurst Eagles FC,West Ryde Rovers FC,1502.17,1534.24,0.37333,0.15152,0.47515,3.371,3.718,2,2,0
,2024,4,Eastwood St Andrews FC,North Ryde SC,1483.47,1481.63,0.57621,0.15402,0.26977,3.522,2.534,4,0,1
,2024,4,Pennant Hills FC,Putney Rangers FC,1475.49,1506.81,0.45726,0.15859,0.38415,3.392,3.153,2,4,-1
,2024,5,Epping Eastwood FC,St Patrick's FC,1528.55,1494.9,0.65805,0.13196,0.20999,4.173,2.604,2,2,0
,2024,5,West Ryde Rovers FC,Macquarie Dragons FC,1534.55,1507.45,0.59414,0.14396,0.2619,3.916,2.787,2,5,-1
,2024,5,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,1598.14,1491.78,0.66634,0.14119,0.19247,3.63,2.092,2,1,1
,2024,5,Putney Rangers FC,Normanhurst Eagles FC,1513.91,1501.85,0.50976,0.1527,0.33754,3.683,3.106,1,5,-1
,2024,5,North Ryde SC,Pennant Hills FC,1473.31,1468.39,0.42657,0.15226,0.42117,3.574,3.556,1,4,-1
,2024,6,Macquarie Dragons FC,Putney Rangers FC,1517.33,1502.77,0.58146,0.1442,0.27434,3.954,2.903,1,6,-1
,2024,6,Normanhurst Eagles FC,North Ryde SC,1512.98,1463.87,0.71422,0.11623,0.16955,4.588,2.573,4,3,1
,2024,6,West Ryde Rovers FC,Epping Eastwood FC,1524.67,1527.17,0.46218,0.15807,0.37975,3.421,3.151,4,1,1
,2024,6,Pennant Hills FC,West Pennant Hills Cherrybrook FC,1477.84,1601.44,0.26772,0.14588,0.5864,2.778,3.853,1,2,-1
,2024,6,Eastwood St Andrews FC,St Patrick's FC,1488.48,1496.28,0.54452,0.15558,0.2999,3.528,2.734,2,0,1
,2024,7,Epping Eastwood FC,Eastwood St Andrews FC,1520.3,1494.04,0.5231,0.16455,0.31235,3.209,2.554,2,1,1
,2024,7,St Patrick's FC,Pennant Hills FC,1490.72,1473.34,0.49335,0.1522,0.35445,3.704,3.234,2,4,-1
,2024,7,North Ryde SC,Macquarie Dragons FC,1459.79,1505.22,0.35158,0.14919,0.49923,3.337,3.845,2,2,0
,2024,7,West Pennant Hills Cherrybrook FC,Normanhurst Eagles FC,1605.94,1517.06,0.64753,0.13467,0.2178,4.101,2.611,1,3,-1
,2024,7,Putney Rangers FC,West Ryde Rovers FC,1514.88,1531.55,0.4424,0.15415,0.40345,3.54,3.409,2,5,-1
,2024,8,Epping Eastwood FC,Putney Rangers FC,1524.63,1506.37,0.55846,0.14885,0.29268,3.797,2.902,5,1,1
,2024,8,Pennant Hills FC,Eastwood St Andrews FC,1480.59,1489.7,0.4564,0.16445,0.37915,3.173,2.928,1,0,1
,2024,8,West Ryde Rovers FC,North Ryde SC,1540.06,1459.71,0.7414,0.10961,0.14899,4.672,2.448,1,0,1
,2024,8,Normanhurst Eagles FC,St Patrick's FC,1525.27,1483.47,0.64533,0.13095,0.22372,4.335,2.828,1,2,-1
,2024,8,Macquarie Dragons FC,West Pennant Hills Cherrybrook FC,1505.29,1597.74,0.31217,0.1527,0.53513,2.924,3.665,0,2,-1
,2024,9,Putney Rangers FC,North Ryde SC,1499.39,1456.33,0.61159,0.1389,0.24951,4.097,2.839,4,6,-1
,2024,9,Epping Eastwood FC,Pennant Hills FC,1531.6,1485.38,0.60786,0.1427,0.24944,3.918,2.701,1,1,0
,2024,9,St Patrick's FC,Macquarie Dragons FC,1490.18,1500.06,0.47797,0.15374,0.36829,3.623,3.255,3,4,-1
,2024,9,Eastwood St Andrews FC,Normanhurst Eagles FC,1484.91,1518.56,0.43309,0.16527,0.40164,3.094,2.994,1,1,0
,2024,9,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1602.97,1543.44,0.57841,0.1495,0.27209,3.711,2.697,1,0,1
,2024,10,West Pennant Hills Cherrybrook FC,Putney Rangers FC,1606.54,1492.23,0.74249,0.11267,0.14484,4.425,2.248,3,1,1
,2024,10,Eastwood St Andrews FC,Macquarie Dragons FC,1484.66,1505.93,0.50441,0.16198,0.33361,3.307,2.765,2,1,1
,2024,10,St Patrick's FC,West Ryde Rovers FC,1484.31,1539.87,0.34042,0.15234,0.50724,3.139,3.7,0,2,-1
,2024,10,North Ryde SC,Epping Eastwood FC,1463.5,1530.21,0.30247,0.15001,0.54753,2.943,3.766,1,1,0
,2024,10,Pennant Hills FC,Normanhurst Eagles FC,1486.78,1518.81,0.43538,0.15642,0.4082,3.428,3.337,2,0,1
,2024,11,Epping Eastwood FC,Normanhurst Eagles FC,1529.96,1513.46,0.54274,0.15293,0.30433,3.643,2.855,3,2,1
,2024,11,North Ryde SC,West Pennant Hills Cherrybrook FC,1463.75,1609.55,0.20382,0.13504,0.66114,2.416,3.976,0,5,-1
,2024,11,West Ryde Rovers FC,Eastwood St Andrews FC,1545.44,1489.36,0.61624,0.15039,0.23336,3.523,2.296,3,1,1
,2024,11,Putney Rangers FC,St Patrick's FC,1489.21,1478.74,0.50876,0.1486,0.34264,3.873,3.301,3,0,1
,2024,11,Macquarie Dragons FC,Pennant Hills FC,1501.23,1492.13,0.46245,0.1563,0.38125,3.493,3.224,0,0,0
,2024,12,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,1615.9,1533.93,0.64825,0.14077,0.21098,3.778,2.327,1,3,-1
,2024,12,Pennant Hills FC,West Ryde Rovers FC,1492.96,1549.18,0.37752,0.16084,0.46164,3.042,3.314,3,1,1
,2024,12,Normanhurst Eagles FC,Macquarie Dragons FC,1509.49,1500.41,0.54697,0.14882,0.3042,3.822,3.001,1,1,0
,2024,12,Eastwood St Andrews FC,Putney Rangers FC,1485.63,1494.84,0.52668,0.15676,0.31656,3.502,2.819,2,0,1
,2024,12,St Patrick's FC,North Ryde SC,1473.11,1457.4,0.5336,0.14985,0.31655,3.795,3.061,0,4,-1
,2024,13,West Ryde Rovers FC,Normanhurst Eagles FC,1543.6,1508.66,0.58232,0.14601,0.27168,3.862,2.812,4,2,1
,2024,13,Epping Eastwood FC,Macquarie Dragons FC,1541.1,1501.23,0.62694,0.14079,0.23227,3.912,2.576,0,3,-1
,2024,13,West Pennant Hills Cherrybrook FC,St Patrick's FC,1608.73,1463.77,0.81235,0.09307,0.09458,4.534,1.828,8,0,1
,2024,13,North Ryde SC,Eastwood St Andrews FC,1466.75,1490.41,0.39329,0.16459,0.44213,2.984,3.139,0,4,-1
,2024,13,Putney Rangers FC,Pennant Hills FC,1490.05,1498.54,0.41632,0.15677,0.4269,3.353,3.388,2,3,-1
,2024,14,St Patrick's FC,Epping Eastwood FC,1458.7,1532.66,0.27309,0.14705,0.57986,2.789,3.82,3,3,0
,2024,14,Macquarie Dragons FC,West Ryde Rovers FC,1509.66,1547.66,0.38987,0.15739,0.45274,3.223,3.431,2,1,1
,2024,14,Eastwood St Andrews FC,West Pennant Hills Cherrybrook FC,1498.99,1613.8,0.27633,0.15925,0.56442,2.439,3.345,1,0,1
,2024,14,Normanhurst Eagles FC,Putney Rangers FC,1504.6,1484.53,0.56961,0.1435,0.28689,4.029,3.05,2,1,1
,2024,14,Pennant Hills FC,North Ryde SC,1504.05,1458.17,0.6563,0.13358,0.21011,4.094,2.548,5,1,1
,2024,15,Epping Eastwood FC,West Ryde Rovers FC,1532.32,1542.85,0.46476,0.15845,0.37679,3.411,3.123,1,2,-1
,2024,15,St Patrick's FC,Eastwood St Andrews FC,1459.04,1504.79,0.30832,0.1581,0.53358,2.717,3.441,1,1,0
,2024,15,Putney Rangers FC,Macquarie Dragons FC,1480.62,1514.47,0.40605,0.15494,0.439,3.387,3.498,1,1,0
,2024,15,West Pennant Hills Cherrybrook FC,Pennant Hills FC,1608.0,1509.75,0.67521,0.13326,0.19153,3.954,2.309,3,3,0
,2024,15,North Ryde SC,Normanhurst Eagles FC,1452.47,1508.52,0.34381,0.15152,0.50466,3.193,3.737,2,3,-1
,2024,16,Eastwood St Andrews FC,Epping Eastwood FC,1504.85,1526.83,0.47064,0.16762,0.36174,3.087,2.749,5,1,1
,2024,16,West Ryde Rovers FC,Putney Rangers FC,1548.35,1480.39,0.67456,0.12775,0.19768,4.277,2.585,2,1,1
,2024,16,Pennant Hills FC,St Patrick's FC,1511.67,1458.98,0.69208,0.12496,0.18296,4.271,2.464,1,1,0
,2024,16,Macquarie Dragons FC,North Ryde SC,1514.7,1447.57,0.66438,0.1306,0.20502,4.199,2.585,4,2,1
,2024,16,Normanhurst Eagles FC,West Pennant Hills Cherrybrook FC,1513.42,1606.08,0.30235,0.15218,0.54547,2.866,3.672,1,6,-1
,2024,17,Eastwood St Andrews FC,Pennant Hills FC,1512.18,1510.28,0.50823,0.16364,0.32813,3.247,2.681,2,1,1
,2024,17,North Ryde SC,West Ryde Rovers FC,1444.0,1551.58,0.24348,0.1384,0.61812,2.789,4.088,2,6,-1
,2024,17,St Patrick's FC,Normanhurst Eagles FC,1460.37,1505.66,0.36766,0.15359,0.47875,3.257,3.631,2,2,0
,2024,17,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,1613.84,1518.27,0.71138,0.1225,0.16613,4.203,2.281,2,2,0
,2024,17,Putney Rangers FC,Epping Eastwood FC,1477.15,1519.5,0.39222,0.15567,0.45211,3.3,3.499,4,3,1
,2024,18,Pennant Hills FC,Epping Eastwood FC,1506.1,1514.62,0.51449,0.15498,0.33053,3.583,2.976,3,2,1
,2024,18,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1558.18,1611.95,0.3907,0.15835,0.45095,3.191,3.389,4,1,1
,2024,18,Normanhurst Eagles FC,Eastwood St Andrews FC,1505.73,1516.37,0.42269,0.16398,0.41333,3.109,3.079,0,2,-1
,2024,18,Macquarie Dragons FC,St Patrick's FC,1520.16,1460.3,0.66274,0.13172,0.20555,4.148,2.553,6,1,1
,2024,18,North Ryde SC,Putney Rangers FC,1437.4,1482.03,0.38971,0.15057,0.45972,3.497,3.737,0,2,-1
,2024,101,West Ryde Rovers FC,Pennant Hills FC,1565.18,1510.44,0.60601,0.14298,0.25101,3.912,2.708,4,2,1
,2024,102,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,1604.95,1522.4,0.64453,0.14273,0.21274,3.709,2.29,4,0,1
,2024,103,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1568.93,1609.85,0.4245,0.15709,0.41841,3.368,3.348,2,1,1
,2025,1,Putney Rangers FC,Macquarie Dragons FC,1490.08,1520.93,0.45164,0.15337,0.39499,3.596,3.404,1,3,-1
,2025,1,Epping Eastwood FC,West Ryde Rovers FC,1508.22,1559.03,0.42193,0.15374,0.42433,3.496,3.504,1,0,1
,2025,1,Homenetmen Antranig FC,Eastwood St Andrews FC,1500.0,1514.0,0.47693,0.15243,0.37064,3.68,3.32,2,3,-1
,2025,1,West Pennant Hills Cherrybrook FC,Epping FC,1584.0,1500.0,0.62303,0.13639,0.24058,4.17,2.83,2,3,-1
,2025,1,Normanhurst Eagles FC,Pennant Hills FC,1499.76,1505.35,0.48959,0.15174,0.35866,3.722,3.278,0,2,-1
,2025,2,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,1575.27,1514.9,0.51505,0.17764,0.30731,2.802,2.198,3,2,1
,2025,2,Pennant Hills FC,Homenetmen Antranig FC,1513.48,1492.73,0.66004,0.14863,0.19134,3.354,1.896,5,1,1
,2025,2,Epping FC,Putney Rangers FC,1508.73,1482.4,0.6621,0.14183,0.19607,3.632,2.118,10,0,1
,2025,2,Macquarie Dragons FC,Normanhurst Eagles FC,1528.6,1491.62,0.72975,0.13295,0.1373,3.435,1.565,0,0,0
,2025,2,Eastwood St Andrews FC,West Ryde Rovers FC,1521.27,1552.35,0.53028,0.17588,0.29383,2.845,2.155,0,1,-1
,2025,3,Epping Eastwood FC,Eastwood St Andrews FC,1510.56,1514.46,0.4907,0.16853,0.34076,3.074,2.613,0,4,-1
,2025,3,Putney Rangers FC,West Pennant Hills Cherrybrook FC,1470.49,1579.61,0.21035,0.13438,0.65527,2.524,4.058,1,3,-1
,2025,3,West Ryde Rovers FC,Pennant Hills FC,1559.16,1521.65,0.44822,0.18579,0.36599,2.538,2.304,3,1,1
,2025,3,Normanhurst Eagles FC,Epping FC,1493.17,1520.64,0.28146,0.16604,0.5525,2.3,3.125,0,3,-1
,2025,3,Homenetmen Antranig FC,Macquarie Dragons FC,1484.56,1527.06,0.32367,0.16226,0.51407,2.694,3.296,1,2,-1
,2025,4,Putney Rangers FC,Epping Eastwood FC,1464.81,1499.2,0.36629,0.16559,0.46812,2.832,3.152,2,6,-1
,2025,4,Pennant Hills FC,Eastwood St Andrews FC,1516.56,1525.82,0.46149,0.16024,0.37826,3.336,3.066,0,3,-1
,2025,4,West Pennant Hills Cherrybrook FC,Normanhurst Eagles FC,1585.29,1483.89,0.69229,0.13714,0.17057,3.608,1.92,7,0,1
,2025,4,Macquarie Dragons FC,West Ryde Rovers FC,1533.51,1564.25,0.42119,0.17966,0.39915,2.633,2.568,4,1,1
,2025,4,Epping FC,Homenetmen Antranig FC,1529.92,1478.11,0.72123,0.11654,0.16223,4.469,2.428,4,3,1
,2025,5,Epping Eastwood FC,Pennant Hills FC,1509.51,1507.14,0.45363,0.15988,0.38649,3.335,3.117,2,1,1
,2025,5,Normanhurst Eagles FC,Putney Rangers FC,1476.69,1454.5,0.55735,0.15816,0.28449,3.401,2.535,1,2,-1
,2025,5,Eastwood St Andrews FC,Macquarie Dragons FC,1535.24,1541.53,0.5347,0.15703,0.30827,3.483,2.75,1,0,1
,2025,5,Homenetmen Antranig FC,West Pennant Hills Cherrybrook FC,1473.85,1592.49,0.33979,0.14652,0.51369,3.368,3.974,0,3,-1
,2025,5,West Ryde Rovers FC,Epping FC,1556.23,1534.18,0.48468,0.1571,0.35822,3.489,3.073,0,1,-1
,2025,6,Normanhurst Eagles FC,Epping Eastwood FC,1469.63,1514.53,0.32838,0.16498,0.50664,2.643,3.199,1,2,-1
,2025,6,Putney Rangers FC,Homenetmen Antranig FC,1461.56,1467.3,0.36026,0.15175,0.48799,3.287,3.721,1,4,-1
,2025,6,Epping FC,Eastwood St Andrews FC,1541.24,1540.41,0.44909,0.15767,0.39323,3.412,3.227,3,0,1
,2025,6,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1599.03,1549.17,0.5917,0.15041,0.25788,3.624,2.535,4,0,1
,2025,6,Macquarie Dragons FC,Pennant Hills FC,1536.36,1502.13,0.60985,0.14753,0.24262,3.678,2.473,0,4,-1
,2025,7,Epping Eastwood FC,Macquarie Dragons FC,1520.44,1525.06,0.46077,0.1607,0.37853,3.317,3.051,6,2,1
,2025,7,Homenetmen Antranig FC,Normanhurst Eagles FC,1476.28,1463.73,0.61912,0.14619,0.23469,3.694,2.431,4,6,-1
,2025,7,Pennant Hills FC,Epping FC,1513.43,1548.04,0.3872,0.15596,0.45683,3.265,3.497,1,1,0
,2025,7,West Ryde Rovers FC,Putney Rangers FC,1542.63,1452.58,0.76568,0.10856,0.12576,4.326,2.012,4,1,1
,2025,7,Eastwood St Andrews FC,West Pennant Hills Cherrybrook FC,1533.62,1605.58,0.419,0.15851,0.42249,3.295,3.307,3,1,1
,2025,8,West Pennant Hills Cherrybrook FC,Pennant Hills FC,1599.01,1513.18,0.60405,0.14143,0.25453,4.001,2.801,1,0,1
,2025,8,Epping FC,Macquarie Dragons FC,1548.29,1517.24,0.67248,0.12873,0.19879,4.237,2.565,3,0,1
,2025,8,Normanhurst Eagles FC,West Ryde Rovers FC,1470.91,1547.26,0.30199,0.16012,0.5379,2.61,3.358,1,3,-1
,2025,8,Putney Rangers FC,Eastwood St Andrews FC,1447.94,1540.19,0.14621,0.11067,0.74313,2.35,4.562,0,0,0
,2025,8,Homenetmen Antranig FC,Epping Eastwood FC,1469.09,1528.25,0.38666,0.15052,0.46281,3.483,3.745,0,11,-1
,2025,9,Pennant Hills FC,Putney Rangers FC,1509.88,1448.6,0.77343,0.10397,0.12259,4.524,2.106,4,0,1
,2025,9,Epping Eastwood FC,Epping FC,1541.52,1554.01,0.42541,0.15389,0.42069,3.501,3.485,2,2,0
,2025,9,West Ryde Rovers FC,Homenetmen Antranig FC,1552.8,1455.83,0.72219,0.11678,0.16103,4.439,2.398,6,1,1
,2025,9,Eastwood St Andrews FC,Normanhurst Eagles FC,1539.53,1465.37,0.75755,0.11316,0.12929,4.148,1.934,4,0,1
,2025,9,Macquarie Dragons FC,West Pennant Hills Cherrybrook FC,1511.52,1602.31,0.28715,0.14736,0.56549,2.908,3.849,0,11,-1
,2025,10,West Ryde Rovers FC,Epping Eastwood FC,1558.27,1540.95,0.48674,0.15546,0.3578,3.558,3.13,1,1,0
,2025,10,Eastwood St Andrews FC,Homenetmen Antranig FC,1544.95,1450.36,0.79092,0.0965,0.11258,4.77,2.159,2,1,1
,2025,10,Macquarie Dragons FC,Putney Rangers FC,1499.97,1442.89,0.64924,0.13071,0.22004,4.318,2.788,3,4,-1
,2025,10,Pennant Hills FC,Normanhurst Eagles FC,1515.59,1459.96,0.73038,0.1191,0.15052,4.17,2.131,3,2,1
,2025,10,Epping FC,West Pennant Hills Cherrybrook FC,1554.58,1613.86,0.41516,0.15384,0.431,3.467,3.521,0,3,-1
,2025,11,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,1541.92,1620.81,0.32635,0.1476,0.52605,3.224,3.911,5,1,1
,2025,11,West Ryde Rovers FC,Eastwood St Andrews FC,1557.3,1547.93,0.47665,0.1663,0.35705,3.138,2.765,2,1,1
,2025,11,Putney Rangers FC,Epping FC,1449.37,1547.63,0.16569,0.11646,0.71785,2.494,4.521,2,1,1
,2025,11,Homenetmen Antranig FC,Pennant Hills FC,1447.37,1519.11,0.2692,0.14064,0.59016,2.987,4.106,4,3,1
,2025,11,Normanhurst Eagles FC,Macquarie Dragons FC,1456.44,1493.49,0.45464,0.15365,0.39171,3.59,3.377,2,1,1
,2025,12,Eastwood St Andrews FC,Epping Eastwood FC,1543.86,1550.55,0.45173,0.15883,0.38944,3.372,3.168,2,1,1
,2025,12,West Pennant Hills Cherrybrook FC,Putney Rangers FC,1612.18,1454.97,0.8713,0.06639,0.06231,5.367,1.886,5,0,1
,2025,12,Pennant Hills FC,West Ryde Rovers FC,1513.83,1561.38,0.40962,0.1627,0.42768,3.11,3.168,1,3,-1
,2025,12,Epping FC,Normanhurst Eagles FC,1542.03,1461.23,0.75663,0.10946,0.13391,4.421,2.147,0,2,-1
,2025,12,Macquarie Dragons FC,Homenetmen Antranig FC,1488.7,1452.64,0.51479,0.14312,0.34209,4.15,3.536,2,2,0
,2025,13,Epping Eastwood FC,Putney Rangers FC,1546.23,1451.06,0.80761,0.08966,0.10272,4.987,2.186,1,0,1
,2025,13,Eastwood St Andrews FC,Pennant Hills FC,1548.18,1508.31,0.60744,0.14734,0.24523,3.697,2.505,3,0,1
,2025,13,Normanhurst Eagles FC,West Pennant Hills Cherrybrook FC,1468.39,1616.08,0.16193,0.11703,0.72104,2.405,4.437,0,4,-1
,2025,13,West Ryde Rovers FC,Macquarie Dragons FC,1566.9,1487.52,0.75857,0.10794,0.13349,4.5,2.194,3,0,1
,2025,13,Homenetmen Antranig FC,Epping FC,1453.82,1534.87,0.2735,0.13965,0.58685,3.071,4.173,0,3,-1
,2025,14,Pennant Hills FC,Epping Eastwood FC,1503.28,1549.12,0.36239,0.15464,0.48298,3.187,3.59,0,2,-1
,2025,14,Putney Rangers FC,Normanhurst Eagles FC,1448.18,1462.73,0.42902,0.1581,0.41288,3.343,3.29,1,0,1
,2025,14,Macquarie Dragons FC,Eastwood St Andrews FC,1483.24,1553.21,0.22508,0.13874,0.63619,2.56,3.96,0,2,-1
,2025,14,West Pennant Hills Cherrybrook FC,Homenetmen Antranig FC,1621.73,1447.57,0.86377,0.06829,0.06794,5.472,2.028,7,0,1
,2025,14,Epping FC,West Ryde Rovers FC,1541.12,1571.18,0.44584,0.16253,0.39163,3.22,3.047,1,3,-1
,2025,15,Pennant Hills FC,Macquarie Dragons FC,1497.73,1478.09,0.63789,0.13602,0.22609,4.095,2.667,3,1,1
,2025,15,Homenetmen Antranig FC,Putney Rangers FC,1443.4,1452.62,0.50423,0.14782,0.34795,3.911,3.37,6,1,1
,2025,15,Eastwood St Andrews FC,Epping FC,1558.35,1535.35,0.56867,0.15394,0.27739,3.546,2.602,0,0,0
,2025,15,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1576.95,1625.91,0.3702,0.15614,0.47366,3.174,3.517,1,1,0
,2025,15,Epping Eastwood FC,Normanhurst Eagles FC,1554.67,1458.29,0.7786,0.10271,0.11869,4.519,2.065,1,0,1
,2025,16,Macquarie Dragons FC,Epping Eastwood FC,1473.79,1557.54,0.21489,0.13172,0.65339,2.68,4.225,1,2,-1
,2025,16,Normanhurst Eagles FC,Homenetmen Antranig FC,1455.42,1451.2,0.50641,0.15007,0.34352,3.804,3.248,1,3,-1
,2025,16,Epping FC,Pennant Hills FC,1536.36,1502.03,0.58989,0.14762,0.26249,3.757,2.668,4,1,1
,2025,16,Putney Rangers FC,West Ryde Rovers FC,1444.81,1576.94,0.15294,0.11734,0.72972,2.232,4.294,2,6,-1
,2025,16,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,1625.92,1557.34,0.64801,0.13772,0.21427,3.933,2.462,1,2,-1
,2025,17,Epping Eastwood FC,Homenetmen Antranig FC,1562.01,1457.44,0.76254,0.10244,0.13502,4.873,2.45,3,0,1
,2025,17,Macquarie Dragons FC,Epping FC,1469.32,1541.5,0.25049,0.14177,0.60774,2.745,3.965,1,2,-1
,2025,17,West Ryde Rovers FC,Normanhurst Eagles FC,1582.95,1449.19,0.8235,0.08973,0.08677,4.525,1.737,4,1,1
,2025,17,Pennant Hills FC,West Pennant Hills Cherrybrook FC,1496.9,1619.53,0.22359,0.13422,0.64218,2.701,4.165,0,5,-1
,2025,17,Eastwood St Andrews FC,Putney Rangers FC,1563.73,1438.8,0.85168,0.07819,0.07014,4.744,1.659,3,0,1
,2025,18,Epping FC,Epping Eastwood FC,1546.15,1565.84,0.44486,0.15962,0.39552,3.326,3.165,2,3,-1
,2025,18,Homenetmen Antranig FC,West Ryde Rovers FC,1453.6,1586.32,0.19705,0.12448,0.67848,2.701,4.446,0,6,-1
,2025,18,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,1626.48,1464.68,0.87985,0.06382,0.05633,5.289,1.753,8,0,1
,2025,18,Normanhurst Eagles FC,Eastwood St Andrews FC,1445.82,1567.23,0.17604,0.13238,0.69158,2.122,3.851,1,2,-1
,2025,18,Putney Rangers FC,Pennant Hills FC,1435.29,1489.95,0.30572,0.14884,0.54544,3.013,3.824,0,5,-1
,2025,101,Epping Eastwood FC,Eastwood St Andrews FC,1571.22,1571.13,0.49616,0.16101,0.34283,3.342,2.851,0,0,0
,2025,102,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1631.16,1593.57,0.60609,0.14045,0.25347,4.042,2.825,4,0,1
,2025,104,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,1570.52,1637.05,0.33065,0.15068,0.51868,3.135,3.771,3,3,0
,2025,105,Eastwood St Andrews FC,Epping Eastwood FC,1571.83,1570.76,0.49539,0.16157,0.34304,3.321,2.834,0,1,-1
