match_id,season,grade,round_type,round,full_round,match_date,home_team_id,away_team_id,home_goals,away_goals,status
,2024,reserve_grade,regular,1,Round 1,2024-04-06 02:00:00,Putney Rangers FC,West Pennant Hills Cherrybrook FC,0,5,complete
,2024,reserve_grade,regular,1,Round 1,2024-04-06 02:00:00,Macquarie Dragons FC,Eastwood St Andrews FC,1,1,complete
,2024,first_grade,regular,1,Round 1,2024-04-06 04:00:00,Putney Rangers FC,West Pennant Hills Cherrybrook FC,2,2,complete
,2024,first_grade,regular,1,Round 1,2024-04-06 04:00:00,Macquarie Dragons FC,Eastwood St Andrews FC,1,1,complete
,2024,reserve_grade,regular,1,Round 1,2024-04-06 06:00:00,Epping Eastwood FC,North Ryde SC,3,0,complete
,2024,reserve_grade,regular,1,Round 1,2024-04-06 06:00:00,Normanhurst Eagles FC,Pennant Hills FC,3,4,complete
,2024,reserve_grade,regular,1,Round 1,2024-04-06 06:00:00,West Ryde Rovers FC,St Patrick's FC,1,1,complete
,2024,first_grade,regular,1,Round 1,2024-04-06 08:00:00,Epping Eastwood FC,North Ryde SC,4,3,complete
,2024,first_grade,regular,1,Round 1,2024-04-06 08:00:00,Normanhurst Eagles FC,Pennant Hills FC,3,1,complete
,2024,first_grade,regular,1,Round 1,2024-04-06 08:00:00,West Ryde Rovers FC,St Patrick's FC,5,2,complete
,2024,first_grade,regular,2,Round 2,2024-04-12 10:00:00,Eastwood St Andrews FC,West Ryde Rovers FC,1,2,complete
,2024,reserve_grade,regular,2,Round 2,2024-04-13 03:00:00,Normanhurst Eagles FC,Epping Eastwood FC,1,1,complete
,2024,reserve_grade,regular,2,Round 2,2024-04-13 03:00:00,West Pennant Hills Cherrybrook FC,North Ryde SC,5,0,complete
,2024,reserve_grade,regular,2,Round 2,2024-04-13 03:00:00,Pennant Hills FC,Macquarie Dragons FC,1,1,complete
,2024,reserve_grade,regular,2,Round 2,2024-04-13 03:00:00,St Patrick's FC,Putney Rangers FC,3,1,complete
,2024,reserve_grade,regular,2,Round 2,2024-04-13 03:00:00,Eastwood St Andrews FC,West Ryde Rovers FC,1,2,complete
,2024,first_grade,regular,2,Round 2,2024-04-13 05:00:00,Normanhurst Eagles FC,Epping Eastwood FC,1,4,complete
,2024,first_grade,regular,2,Round 2,2024-04-13 05:00:00,West Pennant Hills Cherrybrook FC,North Ryde SC,5,2,complete
,2024,first_grade,regular,2,Round 2,2024-04-13 05:00:00,Pennant Hills FC,Macquarie Dragons FC,4,2,complete
,2024,first_grade,regular,2,Round 2,2024-04-13 05:00:00,St Patrick's FC,Putney Rangers FC,3,4,complete
,2024,reserve_grade,regular,3,Round 3,2024-04-20 03:00:00,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,1,2,complete
,2024,reserve_grade,regular,3,Round 3,2024-04-20 03:00:00,Macquarie Dragons FC,Normanhurst Eagles FC,3,0,complete
,2024,reserve_grade,regular,3,Round 3,2024-04-20 03:00:00,North Ryde SC,St Patrick's FC,0,1,complete
,2024,reserve_grade,regular,3,Round 3,2024-04-20 03:00:00,West Ryde Rovers FC,Pennant Hills FC,3,2,complete
,2024,reserve_grade,regular,3,Round 3,2024-04-20 03:00:00,Putney Rangers FC,Eastwood St Andrews FC,2,1,complete
,2024,first_grade,regular,3,Round 3,2024-04-20 05:00:00,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,2,1,complete
,2024,first_grade,regular,3,Round 3,2024-04-20 05:00:00,Macquarie Dragons FC,Normanhurst Eagles FC,6,5,complete
,2024,first_grade,regular,3,Round 3,2024-04-20 05:00:00,North Ryde SC,St Patrick's FC,2,4,complete
,2024,first_grade,regular,3,Round 3,2024-04-20 05:00:00,West Ryde Rovers FC,Pennant Hills FC,3,2,complete
,2024,first_grade,regular,3,Round 3,2024-04-20 05:00:00,Putney Rangers FC,Eastwood St Andrews FC,1,1,complete
,2024,reserve_grade,regular,4,Round 4,2024-04-27 03:00:00,Macquarie Dragons FC,Epping Eastwood FC,2,1,complete
,2024,reserve_grade,regular,4,Round 4,2024-04-27 03:00:00,St Patrick's FC,West Pennant Hills Cherrybrook FC,1,3,complete
,2024,reserve_grade,regular,4,Round 4,2024-04-27 03:00:00,Normanhurst Eagles FC,West Ryde Rovers FC,1,0,complete
,2024,reserve_grade,regular,4,Round 4,2024-04-27 03:00:00,Eastwood St Andrews FC,North Ryde SC,1,2,complete
,2024,reserve_grade,regular,4,Round 4,2024-04-27 03:00:00,Pennant Hills FC,Putney Rangers FC,8,1,complete
,2024,first_grade,regular,4,Round 4,2024-04-27 05:00:00,Macquarie Dragons FC,Epping Eastwood FC,1,1,complete
,2024,first_grade,regular,4,Round 4,2024-04-27 05:00:00,St Patrick's FC,West Pennant Hills Cherrybrook FC,2,4,complete
,2024,first_grade,regular,4,Round 4,2024-04-27 05:00:00,Normanhurst Eagles FC,West Ryde Rovers FC,2,2,complete
,2024,first_grade,regular,4,Round 4,2024-04-27 05:00:00,Eastwood St Andrews FC,North Ryde SC,4,0,complete
,2024,first_grade,regular,4,Round 4,2024-04-27 05:00:00,Pennant Hills FC,Putney Rangers FC,2,4,complete
,2024,reserve_grade,regular,5,Round 5,2024-08-03 03:00:00,Epping Eastwood FC,St Patrick's FC,6,0,complete
,2024,reserve_grade,regular,5,Round 5,2024-08-03 03:00:00,West Ryde Rovers FC,Macquarie Dragons FC,5,2,complete
,2024,reserve_grade,regular,5,Round 5,2024-08-03 03:00:00,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,0,1,complete
,2024,reserve_grade,regular,5,Round 5,2024-08-03 03:00:00,Putney Rangers FC,Normanhurst Eagles FC,0,0,complete
,2024,reserve_grade,regular,5,Round 5,2024-08-03 03:00:00,North Ryde SC,Pennant Hills FC,0,1,complete
,2024,first_grade,regular,5,Round 5,2024-08-03 05:00:00,Epping Eastwood FC,St Patrick's FC,2,2,complete
,2024,first_grade,regular,5,Round 5,2024-08-03 05:00:00,West Ryde Rovers FC,Macquarie Dragons FC,2,5,complete
,2024,first_grade,regular,5,Round 5,2024-08-03 05:00:00,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,2,1,complete
,2024,first_grade,regular,5,Round 5,2024-08-03 05:00:00,Putney Rangers FC,Normanhurst Eagles FC,1,5,complete
,2024,first_grade,regular,5,Round 5,2024-08-03 05:00:00,North Ryde SC,Pennant Hills FC,1,4,complete
,2024,first_grade,regular,6,Round 6,2024-05-11 06:10:00,Macquarie Dragons FC,Putney Rangers FC,1,6,complete
,2024,first_grade,regular,6,Round 6,2024-05-11 07:00:00,Normanhurst Eagles FC,North Ryde SC,4,3,complete
,2024,first_grade,regular,6,Round 6,2024-05-11 08:00:00,West Ryde Rovers FC,Epping Eastwood FC,4,1,complete
,2024,first_grade,regular,6,Round 6,2024-05-11 09:00:00,Pennant Hills FC,West Pennant Hills Cherrybrook FC,1,2,complete
,2024,first_grade,regular,6,Round 6,2024-05-11 09:50:00,Eastwood St Andrews FC,St Patrick's FC,2,0,complete
,2024,reserve_grade,regular,6,Round 6,2024-08-10 03:00:00,West Ryde Rovers FC,Epping Eastwood FC,2,2,complete
,2024,reserve_grade,regular,6,Round 6,2024-08-10 03:00:00,Eastwood St Andrews FC,St Patrick's FC,4,1,complete
,2024,reserve_grade,regular,6,Round 6,2024-08-10 03:00:00,Pennant Hills FC,West Pennant Hills Cherrybrook FC,3,3,complete
,2024,reserve_grade,regular,6,Round 6,2024-08-10 03:00:00,Normanhurst Eagles FC,North Ryde SC,0,0,complete
,2024,reserve_grade,regular,6,Round 6,2024-08-10 03:10:00,Macquarie Dragons FC,Putney Rangers FC,2,5,complete
,2024,reserve_grade,regular,7,Round 7,2024-05-18 03:00:00,Epping Eastwood FC,Eastwood St Andrews FC,1,2,complete
,2024,reserve_grade,regular,7,Round 7,2024-05-18 03:00:00,St Patrick's FC,Pennant Hills FC,2,3,complete
,2024,reserve_grade,regular,7,Round 7,2024-05-18 03:00:00,North Ryde SC,Macquarie Dragons FC,2,5,complete
,2024,reserve_grade,regular,7,Round 7,2024-05-18 03:00:00,West Pennant Hills Cherrybrook FC,Normanhurst Eagles FC,3,1,complete
,2024,first_grade,regular,7,Round 7,2024-05-18 05:00:00,Epping Eastwood FC,Eastwood St Andrews FC,2,1,complete
,2024,first_grade,regular,7,Round 7,2024-05-18 05:00:00,St Patrick's FC,Pennant Hills FC,2,4,complete
,2024,first_grade,regular,7,Round 7,2024-05-18 05:00:00,North Ryde SC,Macquarie Dragons FC,2,2,complete
,2024,first_grade,regular,7,Round 7,2024-05-18 05:00:00,West Pennant Hills Cherrybrook FC,Normanhurst Eagles FC,1,3,complete
,2024,reserve_grade,regular,7,Round 7,2024-05-18 07:00:00,Putney Rangers FC,West Ryde Rovers FC,1,10,complete
,2024,first_grade,regular,7,Round 7,2024-05-18 09:00:00,Putney Rangers FC,West Ryde Rovers FC,2,5,complete
,2024,reserve_grade,regular,8,Round 8,2024-05-25 03:00:00,Epping Eastwood FC,Putney Rangers FC,8,0,complete
,2024,reserve_grade,regular,8,Round 8,2024-05-25 03:00:00,Pennant Hills FC,Eastwood St Andrews FC,1,0,complete
,2024,reserve_grade,regular,8,Round 8,2024-05-25 03:00:00,West Ryde Rovers FC,North Ryde SC,4,2,complete
,2024,reserve_grade,regular,8,Round 8,2024-05-25 03:00:00,Normanhurst Eagles FC,St Patrick's FC,1,1,complete
,2024,reserve_grade,regular,8,Round 8,2024-05-25 03:00:00,Macquarie Dragons FC,West Pennant Hills Cherrybrook FC,0,2,complete
,2024,first_grade,regular,8,Round 8,2024-05-25 05:00:00,Epping Eastwood FC,Putney Rangers FC,5,1,complete
,2024,first_grade,regular,8,Round 8,2024-05-25 05:00:00,Pennant Hills FC,Eastwood St Andrews FC,1,0,complete
,2024,first_grade,regular,8,Round 8,2024-05-25 05:00:00,West Ryde Rovers FC,North Ryde SC,1,0,complete
,2024,first_grade,regular,8,Round 8,2024-05-25 05:00:00,Normanhurst Eagles FC,St Patrick's FC,1,2,complete
,2024,first_grade,regular,8,Round 8,2024-05-25 05:00:00,Macquarie Dragons FC,West Pennant Hills Cherrybrook FC,0,2,complete
,2024,first_grade,regular,9,Round 9,2024-06-24 08:15:00,Putney Rangers FC,North Ryde SC,4,6,complete
,2024,first_grade,regular,9,Round 9,2024-06-24 09:00:00,Epping Eastwood FC,Pennant Hills FC,1,1,complete
,2024,first_grade,regular,9,Round 9,2024-06-24 10:00:00,St Patrick's FC,Macquarie Dragons FC,3,4,complete
,2024,first_grade,regular,9,Round 9,2024-06-25 09:30:00,Eastwood St Andrews FC,Normanhurst Eagles FC,1,1,complete
,2024,first_grade,regular,9,Round 9,2024-06-27 09:30:00,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1,0,complete
,2024,reserve_grade,regular,9,Round 9,2024-08-17 03:00:00,Epping Eastwood FC,Pennant Hills FC,3,0,complete
,2024,reserve_grade,regular,9,Round 9,2024-08-17 03:00:00,Putney Rangers FC,North Ryde SC,3,0,complete
,2024,reserve_grade,regular,9,Round 9,2024-08-17 03:00:00,Eastwood St Andrews FC,Normanhurst Eagles FC,0,4,complete
,2024,reserve_grade,regular,9,Round 9,2024-08-17 03:00:00,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1,1,complete
,2024,reserve_grade,regular,9,Round 9,2024-08-17 03:00:00,St Patrick's FC,Macquarie Dragons FC,1,3,complete
,2024,reserve_grade,regular,10,Round 10,2024-06-08 04:15:00,West Pennant Hills Cherrybrook FC,Putney Rangers FC,5,1,complete
,2024,reserve_grade,regular,10,Round 10,2024-06-08 04:15:00,Eastwood St Andrews FC,Macquarie Dragons FC,1,3,complete
,2024,reserve_grade,regular,10,Round 10,2024-06-08 04:15:00,St Patrick's FC,West Ryde Rovers FC,0,6,complete
,2024,first_grade,regular,10,Round 10,2024-06-08 06:00:00,West Pennant Hills Cherrybrook FC,Putney Rangers FC,3,1,complete
,2024,first_grade,regular,10,Round 10,2024-06-08 06:00:00,Eastwood St Andrews FC,Macquarie Dragons FC,2,1,complete
,2024,first_grade,regular,10,Round 10,2024-06-08 06:00:00,St Patrick's FC,West Ryde Rovers FC,0,2,complete
,2024,reserve_grade,regular,10,Round 10,2024-06-08 07:45:00,North Ryde SC,Epping Eastwood FC,0,3,complete
,2024,reserve_grade,regular,10,Round 10,2024-06-08 07:45:00,Pennant Hills FC,Normanhurst Eagles FC,2,2,complete
,2024,first_grade,regular,10,Round 10,2024-06-08 09:30:00,North Ryde SC,Epping Eastwood FC,1,1,complete
,2024,first_grade,regular,10,Round 10,2024-06-08 09:30:00,Pennant Hills FC,Normanhurst Eagles FC,2,0,complete
,2024,first_grade,regular,11,Round 11,2024-06-10 07:15:00,Epping Eastwood FC,Normanhurst Eagles FC,3,2,complete
,2024,first_grade,regular,11,Round 11,2024-06-10 07:45:00,North Ryde SC,West Pennant Hills Cherrybrook FC,0,5,complete
,2024,first_grade,regular,11,Round 11,2024-06-10 08:30:00,West Ryde Rovers FC,Eastwood St Andrews FC,3,1,complete
,2024,first_grade,regular,11,Round 11,2024-06-10 09:00:00,Putney Rangers FC,St Patrick's FC,3,0,complete
,2024,first_grade,regular,11,Round 11,2024-06-10 09:30:00,Macquarie Dragons FC,Pennant Hills FC,0,0,complete
,2024,reserve_grade,regular,11,Round 11,2024-07-16 09:00:00,West Ryde Rovers FC,Eastwood St Andrews FC,2,0,complete
,2024,reserve_grade,regular,11,Round 11,2024-07-16 09:30:00,Epping Eastwood FC,Normanhurst Eagles FC,2,1,complete
,2024,reserve_grade,regular,11,Round 11,2024-07-22 09:00:00,Macquarie Dragons FC,Pennant Hills FC,0,1,complete
,2024,reserve_grade,regular,11,Round 11,2024-07-30 09:30:00,North Ryde SC,West Pennant Hills Cherrybrook FC,2,1,complete
,2024,reserve_grade,regular,11,Round 11,2024-08-11 05:00:00,Putney Rangers FC,St Patrick's FC,2,0,complete
,2024,reserve_grade,regular,12,Round 12,2024-06-15 03:00:00,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,2,0,complete
,2024,reserve_grade,regular,12,Round 12,2024-06-15 03:00:00,Pennant Hills FC,West Ryde Rovers FC,2,4,complete
,2024,first_grade,regular,12,Round 12,2024-06-15 05:00:00,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,1,3,complete
,2024,first_grade,regular,12,Round 12,2024-06-15 05:00:00,Pennant Hills FC,West Ryde Rovers FC,3,1,complete
,2024,first_grade,regular,12,Round 12,2024-07-15 09:30:00,Normanhurst Eagles FC,Macquarie Dragons FC,1,1,complete
,2024,first_grade,regular,12,Round 12,2024-07-18 09:30:00,Eastwood St Andrews FC,Putney Rangers FC,2,0,complete
,2024,reserve_grade,regular,12,Round 12,2024-07-22 08:15:00,St Patrick's FC,North Ryde SC,2,1,complete
,2024,first_grade,regular,12,Round 12,2024-07-22 10:00:00,St Patrick's FC,North Ryde SC,0,4,complete
,2024,reserve_grade,regular,12,Round 12,2024-08-04 05:00:00,Eastwood St Andrews FC,Putney Rangers FC,1,1,complete
,2024,reserve_grade,regular,12,Round 12,2024-08-07 09:00:00,Normanhurst Eagles FC,Macquarie Dragons FC,4,3,complete
,2024,first_grade,regular,13,Round 13,2024-06-22 03:00:00,West Ryde Rovers FC,Normanhurst Eagles FC,4,2,complete
,2024,first_grade,regular,13,Round 13,2024-06-22 05:00:00,Epping Eastwood FC,Macquarie Dragons FC,0,3,complete
,2024,first_grade,regular,13,Round 13,2024-06-22 05:00:00,West Pennant Hills Cherrybrook FC,St Patrick's FC,8,0,complete
,2024,first_grade,regular,13,Round 13,2024-06-22 07:00:00,North Ryde SC,Eastwood St Andrews FC,0,4,complete
,2024,first_grade,regular,13,Round 13,2024-06-22 07:00:00,Putney Rangers FC,Pennant Hills FC,2,3,complete
,2024,reserve_grade,regular,13,Round 13,2024-07-06 09:50:00,North Ryde SC,Eastwood St Andrews FC,2,2,complete
,2024,reserve_grade,regular,13,Round 13,2024-07-11 08:15:00,Epping Eastwood FC,Macquarie Dragons FC,3,2,complete
,2024,reserve_grade,regular,13,Round 13,2024-07-16 09:30:00,West Pennant Hills Cherrybrook FC,St Patrick's FC,4,0,complete
,2024,reserve_grade,regular,13,Round 13,2024-07-17 09:30:00,Putney Rangers FC,Pennant Hills FC,0,16,complete
,2024,reserve_grade,regular,13,Round 13,2024-07-23 09:00:00,West Ryde Rovers FC,Normanhurst Eagles FC,4,1,complete
,2024,reserve_grade,regular,14,Round 14,2024-06-29 03:00:00,St Patrick's FC,Epping Eastwood FC,2,1,complete
,2024,reserve_grade,regular,14,Round 14,2024-06-29 03:00:00,Macquarie Dragons FC,West Ryde Rovers FC,0,2,complete
,2024,reserve_grade,regular,14,Round 14,2024-06-29 03:00:00,Eastwood St Andrews FC,West Pennant Hills Cherrybrook FC,1,2,complete
,2024,reserve_grade,regular,14,Round 14,2024-06-29 03:00:00,Normanhurst Eagles FC,Putney Rangers FC,3,0,complete
,2024,reserve_grade,regular,14,Round 14,2024-06-29 03:00:00,Pennant Hills FC,North Ryde SC,3,0,complete
,2024,first_grade,regular,14,Round 14,2024-06-29 05:00:00,St Patrick's FC,Epping Eastwood FC,3,3,complete
,2024,first_grade,regular,14,Round 14,2024-06-29 05:00:00,Macquarie Dragons FC,West Ryde Rovers FC,2,1,complete
,2024,first_grade,regular,14,Round 14,2024-06-29 05:00:00,Eastwood St Andrews FC,West Pennant Hills Cherrybrook FC,1,0,complete
,2024,first_grade,regular,14,Round 14,2024-06-29 05:00:00,Normanhurst Eagles FC,Putney Rangers FC,2,1,complete
,2024,first_grade,regular,14,Round 14,2024-06-29 05:00:00,Pennant Hills FC,North Ryde SC,5,1,complete
,2024,reserve_grade,regular,15,Round 15,2024-07-30 09:00:00,St Patrick's FC,Eastwood St Andrews FC,0,4,complete
,2024,reserve_grade,regular,15,Round 15,2024-08-06 09:00:00,Epping Eastwood FC,West Ryde Rovers FC,2,1,complete
,2024,reserve_grade,regular,15,Round 15,2024-08-06 09:30:00,West Pennant Hills Cherrybrook FC,Pennant Hills FC,0,1,complete
,2024,first_grade,regular,15,Round 15,2024-08-10 05:00:00,Epping Eastwood FC,West Ryde Rovers FC,1,2,complete
,2024,first_grade,regular,15,Round 15,2024-08-10 05:00:00,St Patrick's FC,Eastwood St Andrews FC,1,1,complete
,2024,first_grade,regular,15,Round 15,2024-08-10 05:00:00,Putney Rangers FC,Macquarie Dragons FC,1,1,complete
,2024,first_grade,regular,15,Round 15,2024-08-10 05:00:00,West Pennant Hills Cherrybrook FC,Pennant Hills FC,3,3,complete
,2024,first_grade,regular,15,Round 15,2024-08-10 05:00:00,North Ryde SC,Normanhurst Eagles FC,2,3,complete
,2024,reserve_grade,regular,15,Round 15,2024-08-12 09:00:00,North Ryde SC,Normanhurst Eagles FC,2,2,complete
,2024,reserve_grade,regular,16,Round 16,2024-07-13 03:00:00,Eastwood St Andrews FC,Epping Eastwood FC,1,1,complete
,2024,reserve_grade,regular,16,Round 16,2024-07-13 03:00:00,West Ryde Rovers FC,Putney Rangers FC,7,1,complete
,2024,reserve_grade,regular,16,Round 16,2024-07-13 03:00:00,Pennant Hills FC,St Patrick's FC,3,2,complete
,2024,reserve_grade,regular,16,Round 16,2024-07-13 03:00:00,Macquarie Dragons FC,North Ryde SC,3,1,complete
,2024,first_grade,regular,16,Round 16,2024-07-13 05:00:00,Eastwood St Andrews FC,Epping Eastwood FC,5,1,complete
,2024,first_grade,regular,16,Round 16,2024-07-13 05:00:00,West Ryde Rovers FC,Putney Rangers FC,2,1,complete
,2024,first_grade,regular,16,Round 16,2024-07-13 05:00:00,Pennant Hills FC,St Patrick's FC,1,1,complete
,2024,first_grade,regular,16,Round 16,2024-07-13 05:00:00,Macquarie Dragons FC,North Ryde SC,4,2,complete
,2024,reserve_grade,regular,16,Round 16,2024-07-13 05:00:00,Normanhurst Eagles FC,West Pennant Hills Cherrybrook FC,1,1,complete
,2024,first_grade,regular,16,Round 16,2024-07-13 07:00:00,Normanhurst Eagles FC,West Pennant Hills Cherrybrook FC,1,6,complete
,2024,reserve_grade,regular,17,Round 17,2024-07-20 03:00:00,Putney Rangers FC,Epping Eastwood FC,0,1,complete
,2024,reserve_grade,regular,17,Round 17,2024-07-20 03:00:00,Eastwood St Andrews FC,Pennant Hills FC,0,0,complete
,2024,reserve_grade,regular,17,Round 17,2024-07-20 03:00:00,North Ryde SC,West Ryde Rovers FC,2,5,complete
,2024,reserve_grade,regular,17,Round 17,2024-07-20 03:00:00,St Patrick's FC,Normanhurst Eagles FC,1,1,complete
,2024,reserve_grade,regular,17,Round 17,2024-07-20 03:00:00,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,7,0,complete
,2024,first_grade,regular,17,Round 17,2024-07-20 05:00:00,Eastwood St Andrews FC,Pennant Hills FC,2,1,complete
,2024,first_grade,regular,17,Round 17,2024-07-20 05:00:00,North Ryde SC,West Ryde Rovers FC,2,6,complete
,2024,first_grade,regular,17,Round 17,2024-07-20 05:00:00,St Patrick's FC,Normanhurst Eagles FC,2,2,complete
,2024,first_grade,regular,17,Round 17,2024-07-20 05:00:00,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,2,2,complete
,2024,first_grade,regular,17,Round 17,2024-07-29 10:00:00,Putney Rangers FC,Epping Eastwood FC,4,3,complete
,2024,reserve_grade,regular,18,Round 18,2024-07-27 03:00:00,Pennant Hills FC,Epping Eastwood FC,0,1,complete
,2024,reserve_grade,regular,18,Round 18,2024-07-27 03:00:00,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,2,3,complete
,2024,first_grade,regular,18,Round 18,2024-07-27 05:00:00,Pennant Hills FC,Epping Eastwood FC,3,2,complete
,2024,first_grade,regular,18,Round 18,2024-07-27 05:00:00,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,4,1,complete
,2024,reserve_grade,regular,18,Round 18,2024-07-27 07:00:00,Normanhurst Eagles FC,Eastwood St Andrews FC,1,1,complete
,2024,reserve_grade,regular,18,Round 18,2024-07-27 07:00:00,Macquarie Dragons FC,St Patrick's FC,1,0,complete
,2024,first_grade,regular,18,Round 18,2024-07-27 09:00:00,Normanhurst Eagles FC,Eastwood St Andrews FC,0,2,complete
,2024,first_grade,regular,18,Round 18,2024-07-27 09:00:00,Macquarie Dragons FC,St Patrick's FC,6,1,complete
,2024,first_grade,regular,18,Round 18,2024-08-08 08:15:00,North Ryde SC,Putney Rangers FC,0,2,complete
,2024,reserve_grade,regular,18,Round 18,2024-08-08 10:00:00,North Ryde SC,Putney Rangers FC,2,2,complete
,2024,first_grade,finals,101,Finals 1#1,2024-08-17 07:00:00,West Ryde Rovers FC,Pennant Hills FC,4,2,complete
,2024,reserve_grade,finals,101,Finals 1#1,2024-08-24 05:15:00,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,3,3,complete
,2024,first_grade,finals,102,Finals 1#2,2024-08-17 07:00:00,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,4,0,complete
,2024,first_grade,finals,103,Finals 2#3,2024-08-24 07:15:00,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,2,1,complete
,2025,reserve_grade,regular,1,Round 1,2025-03-22 01:30:00,Putney Rangers FC,Macquarie Dragons FC,2,3,complete
,2025,reserve_grade,regular,1,Round 1,2025-03-22 02:00:00,Epping Eastwood FC,West Ryde Rovers FC,0,3,complete
